92	39.9618	NaN	55.41	NaN	83.7836	81.5851	96.2367	NaN	97.484	NaN	97.6414	106.019	123.0330
93	39.2837	NaN	54.5298	NaN	81.961	76.9161	96.0799	NaN	96.7251	NaN	97.078	105.31	123.4106
94	38.2483	NaN	53.9716	NaN	80.8061	75.7683	92.4795	NaN	95.3902	NaN	95.7952	104.857	123.2711
95	36.1848	NaN	52.8362	NaN	80.3265	73.9352	90.8297	NaN	94.18	NaN	94.7352	104.025	121.5667
96	35.1467	NaN	51.1878	NaN	79.5677	72.2742	89.0474	NaN	91.7954	NaN	93.2799	102.026	118.6301
97	34.0883	NaN	49.3976	NaN	79.1324	69.6888	86.7487	NaN	88.6315	NaN	91.0144	98.6508	116.6165
98	34.3289	NaN	49.8275	NaN	78.7862	69.6529	86.7606	NaN	88.9461	NaN	92.2776	98.2249	113.3115
99	33.539	NaN	50.5115	NaN	80.6464	70.7283	90.4367	NaN	96.0274	NaN	100.771	105.394	123.4114
100	37.3162	NaN	54.7154	NaN	85.2118	75.6761	100.013	NaN	104.781	NaN	110.423	115.196	134.6585
101	41.4549	NaN	56.5611	NaN	88.8337	82.6226	105.601	NaN	109.837	NaN	115.857	120.651	138.5847
102	45.4568	NaN	60.6929	NaN	91.6095	85.3828	107.92	NaN	114.275	NaN	119.906	124.543	141.3402
103	47.6573	NaN	66.5755	NaN	94.5861	88.5562	110.007	NaN	117.448	NaN	123.311	127.363	140.9984
104	48.2131	NaN	66.7185	NaN	95.8242	89.6675	110.802	NaN	118.478	NaN	125.038	128.204	140.0877
105	50.2075	NaN	68.7382	NaN	97.1244	91.2392	111.686	NaN	119.253	NaN	126.027	129.837	141.6066
106	48.5652	NaN	68.0646	NaN	97.6631	91.3963	113.121	NaN	120.911	NaN	127.477	131.519	144.1826
107	48.6388	NaN	67.0418	NaN	97.6607	93.3523	115.633	NaN	121.417	NaN	128.765	131.653	144.8540
108	49.3066	NaN	65.7781	NaN	97.3534	94.4137	117.215	NaN	122.955	NaN	128.969	133.289	145.8558
109	47.5038	NaN	65.3279	NaN	96.7363	93.3519	116.79	NaN	122.24	NaN	129.474	131.99	145.1482
