105	NaN	NaN	86.4899	81.9958	73.8225	72.8477	67.5715	79.1523	81.6071	81.6643	81.6127	81.6716	81.6716	78.0146
106	NaN	NaN	84.2548	92.6403	77.5757	76.66	68.6642	81.9057	81.974	82.0148	82.0488	82.1277	82.1277	77.8094
107	NaN	NaN	82.5914	NaN	78.498	84.3311	74.1699	84.3311	84.3376	82.2218	82.3402	82.3746	82.3746	82.2573
110	NaN	NaN	62.9623	NaN	64.6782	66.3991	63.1425	66.4318	66.4607	66.5295	66.4995	66.5301	66.5301	63.8957
111	NaN	NaN	61.0939	64.9564	63.2433	63.3776	63.1483	63.4041	63.491	63.5823	63.6084	63.5952	63.5952	61.1711
112	NaN	NaN	59.5579	65.0413	64.3392	62.5302	62.181	62.7207	62.8465	62.888	63.0319	63.0787	63.0787	61.2731
113	NaN	NaN	58.551	62.8327	64.3825	63.3805	63.2199	63.4908	63.5611	63.5629	63.6413	63.6629	63.6629	61.7455
114	NaN	NaN	56.5748	60.1853	63.7272	64.2309	64.2587	64.261	64.2757	64.2378	64.2507	64.247	64.247	61.8546
115	NaN	NaN	55.561	57.0033	61.0037	59.5737	59.3568	59.5616	59.5618	59.5548	59.6873	59.6746	59.6746	57.7807
116	NaN	NaN	54.9135	54.9347	54.8896	54.8707	54.2753	54.4257	54.5056	54.4826	54.676	54.676	54.676	53.3743
118	NaN	NaN	35.1503	35.278	35.3004	35.4724	34.4877	34.5772	34.6057	34.5627	34.7005	34.7005	34.7005	33.8056
119	NaN	NaN	35.7725	36.0276	36.129	36.211	35.0643	35.0848	35.0538	34.9864	35.0633	35.0633	35.0633	32.6435
120	NaN	NaN	31.3069	31.5362	31.6357	31.5001	31.473	31.5327	31.4515	31.3635	31.3632	31.3741	31.3741	27.2022
122	NaN	NaN	18.0722	17.9494	17.8998	17.9806	17.6934	17.9001	18.0033	18.1257	18.1667	18.1667	18.1667	17.3517
124	NaN	NaN	32.4891	NaN	32.3801	32.3933	32.623	32.1801	35.8207	35.9127	36.1023	36.1115	36.1115	35.4559
125	NaN	NaN	29.0053	NaN	29.0281	29.0328	29.0909	29.1137	30.5001	30.4572	30.499	30.4163	30.4163	29.9241
126	NaN	NaN	21.0384	NaN	20.9256	20.9092	21.1717	20.9672	20.9883	21.0346	20.8596	20.7963	20.7963	18.9317
