127	NaN	96.7911	NaN	NaN	88.8477	90.3228	90.0053	NaN	93.8979	NaN	90.5449	88.2986	92.8673	87.6305	NaN
128	NaN	97.5027	NaN	NaN	89.4825	90.0202	89.6608	NaN	99.0125	NaN	108.974	108.709	109.074	90.2941	NaN
129	NaN	99.0005	NaN	NaN	91.5993	90.2046	87.8486	NaN	91.557	NaN	108.839	108.878	108.847	97.4934	NaN
130	NaN	102.078	NaN	NaN	92.7332	90.7207	88.4085	NaN	93.6572	NaN	105.823	106.252	105.819	89.8781	NaN
131	NaN	105.175	NaN	NaN	93.6374	95.3498	94.1059	NaN	100.023	NaN	102.433	102.112	95.7353	69.6714	NaN
132	NaN	108.498	NaN	NaN	95.0744	98.0602	97.0162	NaN	97.9603	NaN	97.3959	95.7895	93.2007	68.5408	NaN
133	NaN	111.72	NaN	NaN	96.7607	99.6921	94.6677	NaN	102.073	NaN	104.967	100.514	100.918	70.3633	NaN
134	NaN	111.326	NaN	NaN	99.7667	99.8871	94.8381	NaN	103.774	NaN	102.582	99.2375	101.431	82.9015	NaN
135	NaN	111.765	NaN	NaN	95.6231	103.795	95.504	NaN	104.566	NaN	106.222	101.441	103.184	99.7799	NaN
136	NaN	112.64	NaN	NaN	97.6017	98.8884	95.0132	NaN	100.62	NaN	105.751	100.609	100.684	98.9667	NaN
137	NaN	113.516	NaN	NaN	96.9863	95.1622	93.5401	NaN	99.9492	NaN	97.3294	97.013	96.8234	97.5656	NaN
138	NaN	116.006	NaN	NaN	98.9558	96.0447	95.3164	NaN	98.2764	NaN	99.252	95.5406	97.9276	97.3764	NaN
139	NaN	117.214	NaN	NaN	100.977	93.7067	96.2644	NaN	100.161	NaN	102.672	97.3313	99.9273	98.7759	NaN
140	NaN	116.237	NaN	NaN	103.242	97.4765	96.9455	NaN	99.8055	NaN	106.331	98.3938	100.643	99.7934	NaN
141	NaN	121.457	NaN	NaN	105.097	99.6236	100.352	NaN	103.045	NaN	105.793	99.4967	100.211	100.227	NaN
142	NaN	118.983	NaN	NaN	108.504	101.534	101.935	NaN	106.376	NaN	107.734	100.202	104.519	102.173	NaN
143	NaN	123.411	NaN	NaN	112.015	111.41	111.573	NaN	115.613	NaN	116.795	112.928	116.663	111.639	NaN
144	NaN	123.598	NaN	NaN	111.25	111.435	110.55	NaN	114.989	NaN	115.715	113.246	115.455	114.303	NaN
145	NaN	125.322	NaN	NaN	115.032	115.925	117.629	NaN	118.578	NaN	116.552	114.182	116.656	115.923	NaN
146	NaN	123.11	NaN	NaN	112.03	114.813	115.796	NaN	118.305	NaN	117.846	116.412	120.858	120.687	NaN
147	NaN	119.563	NaN	NaN	109.329	110.564	112.036	NaN	115.678	NaN	118.92	116.46	123.833	123.273	NaN
148	NaN	118.55	NaN	NaN	109.038	109.261	107.339	NaN	112.46	NaN	116.495	113.99	116.966	113.214	NaN
149	NaN	117.537	NaN	NaN	108.068	106.991	106.046	NaN	110.187	NaN	111.696	108.599	112.262	103.783	NaN
150	NaN	117.394	NaN	NaN	107.393	104.892	104.22	NaN	106.39	NaN	107.461	103.586	103.434	98.9201	NaN
151	NaN	118.006	NaN	NaN	107.079	102.971	103.76	NaN	108.368	NaN	108.338	106.788	105.698	101.939	NaN
152	NaN	113.442	NaN	NaN	110.219	103.123	102.56	NaN	108.907	NaN	109.149	106.233	107.377	103.227	NaN
153	NaN	113.657	NaN	NaN	107.466	101.413	99.5591	NaN	106.974	NaN	104.547	100.596	101.828	95.7975	NaN
154	NaN	113.876	NaN	NaN	101.635	96.1427	97.3116	NaN	99.6276	NaN	99.3416	95.6186	95.2444	88.411	NaN
155	NaN	112.011	NaN	NaN	99.729	92.3174	94.2293	NaN	94.9089	NaN	96.0702	90.5487	90.3993	84.8871	NaN
156	NaN	109.535	NaN	NaN	97.5856	89.1562	90.4383	NaN	92.8234	NaN	92.3884	87.5684	85.7656	83.5569	NaN
157	NaN	104.139	NaN	NaN	93.2926	86.2495	87.094	NaN	90.2286	NaN	89.5533	85.1384	83.7509	81.9664	NaN
158	NaN	98.0385	NaN	NaN	92.0045	84.2486	84.6028	NaN	87.2245	NaN	88.1441	83.3489	82.617	79.36	NaN
159	NaN	97.0475	NaN	NaN	90.211	83.2413	NaN	83.5407	85.4861	NaN	88.8234	82.2698	82.992	72.072	NaN
160	NaN	96.3442	NaN	NaN	89.8215	82.9006	NaN	82.1291	83.8536	NaN	92.5677	90.1986	90.3247	67.9615	NaN
161	NaN	97.2265	NaN	NaN	92.6898	82.6848	NaN	81.5614	83.4444	NaN	90.3356	91.4652	91.6538	69.3324	NaN
162	NaN	100.175	NaN	NaN	95.1704	82.0957	NaN	80.4059	80.4459	NaN	81.0273	84.1762	83.6398	70.1255	NaN
163	NaN	135.561	NaN	NaN	102.846	79.6153	NaN	85.7881	97.8193	NaN	110.274	105.818	108.853	108.433	110.8376
164	NaN	135.622	NaN	NaN	105.355	83.8424	NaN	89.7422	111.764	NaN	117.912	113.08	115.459	114.855	114.7920
165	NaN	134.825	NaN	NaN	106.729	86.5804	NaN	92.3245	116.714	NaN	122.68	116.934	118.153	117.033	117.7148
166	NaN	133.866	NaN	NaN	106.391	87.974	NaN	93.2564	118.822	NaN	126.727	119.254	120.847	118.614	117.9443
167	NaN	135.957	NaN	NaN	110.892	91.0769	NaN	94.8487	121.286	NaN	129.613	123.484	122.362	119.785	119.7690
168	NaN	136.96	NaN	120.813	107.008	92.9129	NaN	96.831	128.436	NaN	128.344	129.831	123.054	121.089	121.6969
169	NaN	133.766	NaN	120.625	111.724	93.8879	NaN	98.382	125.853	NaN	122.466	127.871	121.388	115.644	126.5884
170	NaN	129.141	NaN	122.295	116.825	94.5567	NaN	99.0251	118.115	NaN	116.495	115.548	111.828	105.493	104.1625
171	NaN	132.294	NaN	123.953	119.932	94.1453	NaN	99.7595	112.717	NaN	112.149	106.414	104.094	101.236	99.9582
172	NaN	131.798	NaN	126.236	123.625	94.6037	NaN	100.811	110.848	NaN	111.83	106.334	106.202	102.526	103.0792
173	NaN	133.062	NaN	123.476	122.323	95.5893	NaN	101.578	112.929	NaN	113.631	109.486	106.854	103.768	102.4886
174	NaN	139.3	NaN	126.776	123.123	96.7638	NaN	102.165	114.041	NaN	116.791	110.822	107.903	91.0586	91.3034
175	NaN	140.468	NaN	128.263	123.478	97.6142	NaN	104.443	115.34	NaN	119.008	114.759	112.607	90.4205	95.3459
176	NaN	140.131	NaN	128.584	124.753	98.3207	NaN	107.271	115.565	NaN	119.857	116.581	113.993	95.289	93.9690
177	NaN	139.528	NaN	128.42	119.354	99.8782	NaN	106.805	115.416	NaN	120.276	116.452	118.11	112.976	112.1648
178	NaN	138.543	NaN	128.028	118.244	100.813	NaN	107.614	115.367	NaN	120.763	123.268	121.227	114.589	115.9060
179	NaN	139.068	NaN	127.843	115.535	101.489	NaN	109.511	116.295	NaN	119.72	121.695	116.33	112.961	107.2950
180	NaN	139.594	NaN	129.315	117.541	101.222	NaN	111.251	117.419	NaN	117.485	118.085	114.811	108.442	105.8555
181	NaN	140.536	NaN	128.69	116.111	101.045	NaN	108.745	110.624	NaN	110.699	112.725	107.847	105.342	114.9759
182	NaN	142.332	NaN	126.615	116.928	100.968	NaN	108.529	110.323	NaN	111.334	110.305	107.225	105.709	110.3094
183	NaN	146.878	NaN	127.521	117.941	100.972	NaN	109.265	111.446	NaN	113.979	112.951	110.477	107.348	110.4551
184	NaN	149.193	NaN	129.121	120.309	102.358	NaN	109.83	114.071	NaN	113.2	115.082	111.037	108.223	110.0199
185	NaN	152.755	NaN	128.556	119.703	105.38	NaN	113.828	114.169	NaN	116.579	119.122	116.48	109.758	117.1067
186	NaN	154.802	NaN	131.629	123.386	108.048	NaN	117.639	119.312	NaN	121.345	121.556	117.786	114.574	122.9552
187	NaN	155.096	NaN	129.82	117.978	108.193	NaN	113.617	115.482	NaN	120.208	122.038	116.925	116.761	122.2924
188	NaN	152.883	NaN	129.749	119.419	108.733	NaN	113.97	114.338	NaN	117.171	120.41	115.368	114.163	120.2098
189	NaN	149.817	NaN	126.826	122.671	113.114	NaN	120.226	120.137	NaN	121.038	118.89	121.182	120.865	130.1050
190	NaN	147.336	NaN	123.689	119.581	109.934	NaN	117.315	116.21	NaN	115.867	116.3	119.629	119.348	126.5871
191	NaN	140.969	NaN	120.552	115.947	98.1299	NaN	107.297	108.152	NaN	107.675	111.782	107.687	107.471	111.6341
192	NaN	135.406	NaN	117.694	108.552	96.0846	NaN	104.146	106.389	NaN	108.43	110.835	107.933	106.947	112.3810
193	NaN	131.381	NaN	115.419	107.481	95.1389	NaN	104.635	105.905	NaN	106.922	109.496	106.61	105.453	109.3208
194	NaN	131.526	NaN	114.1	107.159	93.9216	NaN	102.159	104.498	NaN	106.86	108.345	104.528	103.587	106.5033
195	NaN	131.747	NaN	111.78	106.636	92.3344	NaN	102.032	104.112	NaN	104.108	107.294	104.35	102.643	112.0776
196	NaN	130.568	NaN	110.393	105.94	91.5249	NaN	101.109	103.901	NaN	105.753	106.377	105.001	103.138	107.0057
197	NaN	130.958	NaN	110.213	105.233	92.3137	NaN	100.531	103.053	NaN	105.451	106.397	103.561	102.686	104.2013
198	NaN	132.167	NaN	111.51	104.884	93.5618	NaN	100.178	103.523	NaN	107.337	106.16	103.203	102.742	102.6548
199	NaN	130.188	NaN	111.446	102.323	94.3003	NaN	99.6677	105.671	NaN	110.474	111.943	106.676	107.553	107.9029
200	NaN	126.782	NaN	111.787	104.334	94.206	NaN	101.553	105.374	NaN	116.422	119.79	116.001	116.082	118.1433
201	NaN	127.119	NaN	112.373	103.039	94.7017	NaN	101.78	104.676	NaN	115.675	114.956	107.679	103.882	107.7081
202	NaN	129.117	NaN	111.579	104.082	95.6253	NaN	103.577	105.778	NaN	112.775	113.797	111.694	109.221	110.7179
203	NaN	131.317	NaN	111.528	104.492	95.7294	NaN	100.686	107.736	NaN	113.367	111.089	112.501	111.915	113.0292
